Code,Species,NCBI_Chromosome,Physical_Length_Mb,Map_Length_Morgans,Fraction_Functional,Mean_Global_Va,Local_Variance_vi,Z_Theoretical,Q2_bar_linked,Linked_Penalty,Total_Chrom_Ne_N
GTU,Parus major (UK),11,20.315886,0.5823,0.02547588776887181,0.0856940199863849,0.0021831312356365993,0.999,3400.4590895322235,0.02443291141793815,0.018255179466664308
GTU,Parus major (UK),12,20.46635,0.5192,0.026941907279155096,0.0856940199863849,0.0023087603408512456,0.999,3809.4489012411536,0.012307428302737795,0.009197286986310874
GTU,Parus major (UK),13,16.48034,0.4095,0.021693599652045904,0.0856940199863849,0.0018590117621590542,0.999,4816.994204658867,0.01136264063592047,0.008485547420018788
GTU,Parus major (UK),14,16.193477,0.492,0.030255915139986204,0.0856940199863849,0.0025927509967123433,0.999,4017.7850828176647,0.005469554341823679,0.004089109501801146
GTU,Parus major (UK),15,13.820886,0.4915,0.02705088191387499,0.0856940199863849,0.002318098815376941,0.999,4021.8285037865667,0.00945229277568831,0.007063755367142358
GTU,Parus major (UK),17,10.486032,0.4536,0.0211728235742087,0.0856940199863849,0.0018143843665364417,0.999,4353.992080814235,0.01925648134391456,0.014379658744548201
GTU,Parus major (UK),18,11.572643,0.4991,0.023387247099984226,0.0856940199863849,0.0020041472204125705,0.999,3961.2343591691547,0.01888384630624744,0.01410539341528019
GTU,Parus major (UK),19,9.871655,0.4943,0.02240416525270485,0.0856940199863849,0.0019199029849435595,0.999,3999.2896783139454,0.0215124359341499,0.016066810909733473
GTU,Parus major (UK),20,14.661763,0.4944,0.023516734138534803,0.0856940199863849,0.0020152434852821013,0.999,3998.4893958415087,0.017792738524673675,0.013290604740766656
GTU,Parus major (UK),21,7.693166,0.4676,0.018179366831881136,0.0856940199863849,0.0015578630246310449,0.999,4225.085826144738,0.037214660636044415,0.027779175914110645
GTU,Parus major (UK),22,4.276343,0.5769,0.00965488975877413,0.0856940199863849,8.273663159547332e-4,0.999,3431.9890914168514,0.24177298164604283,0.18027673791811072
GTU,Parus major (UK),23,6.655392,0.5143,0.014889934025736495,0.0856940199863849,0.0012759783039974159,0.999,3845.3680529929943,0.08600902010800057,0.0641751022163467
GTU,Parus major (UK),24,6.808513,0.4951,0.012079774530843485,0.0856940199863849,0.001035164440077125,0.999,3992.8963821913553,0.12660893769229525,0.09443454508320419
GTU,Parus major (UK),25LG1,1.09296,0.0443,0.005806006031841624,0.0856940199863849,4.975399969337074e-4,0.999,41298.941248891235,3.452117855292913e-5,2.5727878509363677e-5
GTU,Parus major (UK),25LG2,0.809223,0.0368,0.004580718499718801,0.0856940199863849,3.92540182666906e-4,0.999,49028.57421826537,6.61991629230666e-5,4.932906624841349e-5
GTU,Parus major (UK),26,6.596997,0.5345,0.016990045708805118,0.0856940199863849,0.0014559453165399387,0.999,3701.4931346093504,0.0675703638416749,0.05043075587858504
GTU,Parus major (UK),27,4.327975,0.4915,0.014419224145210295,0.0856940199863849,0.0012356412820878147,0.999,4021.8285037865667,0.08334483291086245,0.06218349219796749
GTU,Parus major (UK),28,5.10101,0.487,0.01609056684335215,0.0856940199863849,0.0013788653566664812,0.999,4058.589219536157,0.06092424719047155,0.04546523353607766
GTU,Parus major (UK),LGE22,0.773534,0.0444,0.00299038983923055,0.0856940199863849,2.562585266501051e-4,0.999,41212.43229578511,0.005089790594210885,0.003791945736233553
CF,Ficedula albicollis,1,120.002344,2.462,0.08253454504731117,0.024839297492212913,0.00205010011781461,0.9,7.74604965246798,0.9920913505862009,0.905806910967854
CF,Ficedula albicollis,1A,74.947036,2.061,0.06147100080217852,0.024839297492212913,0.001526896476069371,0.9,9.054136696396288,0.9931114707337619,0.9058728390664853
CF,Ficedula albicollis,2,157.563209,3.161,0.0973886588416302,0.024839297492212913,0.002419065869334884,0.9,6.19422407816023,0.992535877929056,0.906823751003449
CF,Ficedula albicollis,3,115.844353,2.259,0.0863243386610583,0.024839297492212913,0.002144235928820564,0.9,8.356529299079295,0.9910808287313804,0.9050398503217316
CF,Ficedula albicollis,4,70.439523,1.672,0.05122654382252568,0.024839297492212913,0.001272431361505597,0.9,10.839331301610873,0.993127571351132,0.9054671858447589
CF,Ficedula albicollis,4A,21.182716,0.803,0.022044354221950713,0.024839297492212913,5.475662725427535e-4,0.9,19.60415370321723,0.9946470914629837,0.9056555170413189
CF,Ficedula albicollis,5,64.724594,1.704,0.0710683041000096,0.024839297492212913,0.001765286747807193,0.9,10.665822779424165,0.9906300562748473,0.9040025505704997
CF,Ficedula albicollis,6,37.227452,1.213,0.03933355866422775,0.024839297492212913,9.770179650881617e-4,0.9,14.161723609716205,0.993105745975214,0.9049598065399895
CF,Ficedula albicollis,7,39.412007,1.225,0.045783233004570066,0.024839297492212913,0.0011372233447558167,0.9,14.048487507173538,0.992043686381576,0.9042560303302312
CF,Ficedula albicollis,8,32.100816,0.96,0.037594376240589145,0.024839297492212913,9.338178954741746e-4,0.9,17.077328991387894,0.9920581467799241,0.9039340219716673
CF,Ficedula albicollis,9,26.793321,0.966,0.030398822297926516,0.024839297492212913,7.550853904711121e-4,0.9,16.993950709303597,0.9936045962546265,0.9050483162850937
CF,Ficedula albicollis,10,21.346708,0.94,0.03110637158189386,0.024839297492212913,7.726604176259791e-4,0.9,17.361432794393906,0.993315197411647,0.904813680139547
CF,Ficedula albicollis,11,21.727166,0.81,0.02623533850112555,0.024839297492212913,6.516673778383647e-4,0.9,19.475162928162476,0.9936744270279377,0.9049414309783803
CF,Ficedula albicollis,12,21.938106,0.847,0.027102496041938318,0.024839297492212913,6.732069619672288e-4,0.9,18.821389806344484,0.9936846806616004,0.9049862736692769
CF,Ficedula albicollis,13,18.641552,0.878,0.021594490136392253,0.024839297492212913,5.363919646905046e-4,0.9,18.307422177708116,0.9951020571582866,0.906051339421935
CF,Ficedula albicollis,14,17.374186,0.876,0.03009854785690323,0.024839297492212913,7.476267843012267e-4,0.9,18.339708413960253,0.9931678175984632,0.9046381741359348
CF,Ficedula albicollis,15,14.943019,0.593,0.026330941210499035,0.024839297492212913,6.540420819775543e-4,0.9,24.50953059750779,0.9920169033152355,0.9034358282073944
CF,Ficedula albicollis,17,12.378331,0.738,0.021449930078603924,0.024839297492212913,5.328011944096088e-4,0.9,20.89184658473612,0.9944498588537405,0.9054515850794267
CF,Ficedula albicollis,18,13.163162,0.797,0.02461260723514977,0.024839297492212913,6.11359873172877e-4,0.9,19.716127500160425,0.9939913002733256,0.9051635543977791
CF,Ficedula albicollis,19,11.933672,0.58,0.022842841679195678,0.024839297492212913,5.674001400370618e-4,0.9,24.898563535832658,0.9929611652428632,0.9041530882686302
CF,Ficedula albicollis,20,15.67594,0.537,0.023061182529665537,0.024839297492212913,5.728235733765854e-4,0.9,26.282071571009688,0.9925007655594823,0.9037427916747544
CF,Ficedula albicollis,21,8.07307,0.483,0.01695465580124501,0.024839297492212913,4.2114173932519827e-4,0.9,28.264252155352978,0.9940660476980522,0.9049181233909084
CF,Ficedula albicollis,22,5.733621,0.532,0.009820430367947126,0.024839297492212913,2.4393259141100056e-4,0.9,26.453396712600593,0.9967787765029712,0.9070949147634662
CF,Ficedula albicollis,23,7.944683,0.491,0.015025241427262056,0.024839297492212913,3.7321644170408395e-4,0.9,27.951147646303845,0.9947976653263544,0.9055051199075278
CF,Ficedula albicollis,24,8.009359,0.505,0.012323136508703435,0.024839297492212913,3.0609805377683464e-4,0.9,27.420244485328077,0.9958121518599156,0.9063178056997123
CF,Ficedula albicollis,25,2.80242,0.479,0.009100144872378901,0.024839297492212913,2.2604120570725544e-4,0.9,28.423562113843285,0.9967927062652435,0.907078053791959
CF,Ficedula albicollis,26,7.653694,0.463,0.01675436467740697,0.024839297492212913,4.1616664851513557e-4,0.9,29.079980305045183,0.9939672118150077,0.9048199553958298
CF,Ficedula albicollis,27,5.572044,0.735,0.014845393139878931,0.024839297492212913,3.687491365903095e-4,0.9,20.955511854755883,0.9961437908925598,0.9067230438542894
CF,Ficedula albicollis,28,6.18235,0.482,0.01650483227686999,0.024839297492212913,4.099684389842515e-4,0.9,28.30390496602837,0.9942149443834114,0.9050352562792505
CF,Ficedula albicollis,LGE22,2.153636,0.533,0.007363558364480604,0.024839297492212913,1.8290561681660647e-4,0.9,26.41894615482746,0.9975868295674946,0.9077294407127872
CF,Ficedula albicollis,LG34,0.476164,0.163,8.223374331090313e-4,0.024839297492212913,2.0426284139977965e-5,0.9,52.413925488470085,0.99946483238584,0.9091694523062951
CF,Ficedula albicollis,LG35,0.248039,0.372,4.4171128768656165e-4,0.024839297492212913,1.0971798080514947e-5,0.9,33.51354453917169,0.9998161649779058,0.9094734006544839
CF,Ficedula albicollis,LG35,0.248039,0.097,4.4171128768656165e-4,0.024839297492212913,1.0971798080514947e-5,0.9,64.41391851984338,0.9996466941734207,0.9093192431260645
CF,Ficedula albicollis,1,120.002344,2.462,0.08253454504731117,0.024839297492212913,0.00205010011781461,0.99,80.20366247240543,0.9210759614882742,0.840967891665887
CF,Ficedula albicollis,1A,74.947036,2.061,0.06147100080217852,0.024839297492212913,0.001526896476069371,0.99,95.46320742370715,0.9297112568902115,0.8480419374966492
CF,Ficedula albicollis,2,157.563209,3.161,0.0973886588416302,0.024839297492212913,0.002419065869334884,0.99,62.73608419683539,0.9269261705309783,0.8468798816804539
CF,Ficedula albicollis,3,115.844353,2.259,0.0863243386610583,0.024839297492212913,0.002144235928820564,0.99,87.2639012607785,0.9106859281746373,0.8316244570892327
CF,Ficedula albicollis,4,70.439523,1.672,0.05122654382252568,0.024839297492212913,0.001272431361505597,0.99,117.09171814376774,0.9282115700904101,0.8462811248859714
CF,Ficedula albicollis,4A,21.182716,0.803,0.022044354221950713,0.024839297492212913,5.475662725427535e-4,0.99,237.69455003016103,0.9369955374186744,0.853162076468907
CF,Ficedula albicollis,5,64.724594,1.704,0.0710683041000096,0.024839297492212913,0.001765286747807193,0.99,114.94836944679068,0.9035187499126189,0.8245088559908008
CF,Ficedula albicollis,6,37.227452,1.213,0.03933355866422775,0.024839297492212913,9.770179650881617e-4,0.99,159.89375155012874,0.9248631171450042,0.8427742473140456
CF,Ficedula albicollis,7,39.412007,1.225,0.045783233004570066,0.024839297492212913,0.0011372233447558167,0.99,158.37869464885085,0.9138800299227545,0.8330092105824526
CF,Ficedula albicollis,8,32.100816,0.96,0.037594376240589145,0.024839297492212913,9.338178954741746e-4,0.99,200.33040143970675,0.9107051795958463,0.8298076060304996
CF,Ficedula albicollis,9,26.793321,0.966,0.030398822297926516,0.024839297492212913,7.550853904711121e-4,0.99,199.13501820152237,0.9275746788257911,0.8449033996666759
CF,Ficedula albicollis,10,21.346708,0.94,0.03110637158189386,0.024839297492212913,7.726604176259791e-4,0.99,204.4212354683069,0.9240638586972756,0.8417324358376203
CF,Ficedula albicollis,11,21.727166,0.81,0.02623533850112555,0.024839297492212913,6.516673778383647e-4,0.99,235.732714654067,0.9260661042408896,0.8433703864744451
CF,Ficedula albicollis,12,21.938106,0.847,0.027102496041938318,0.024839297492212913,6.732069619672288e-4,0.99,225.88081982944118,0.9267862984586596,0.8440593832758039
CF,Ficedula albicollis,13,18.641552,0.878,0.021594490136392253,0.024839297492212913,5.363919646905046e-4,0.99,218.24172913321814,0.9431484789424713,0.8587470365199523
CF,Ficedula albicollis,14,17.374186,0.876,0.03009854785690323,0.024839297492212913,7.476267843012267e-4,0.99,218.71887750045752,0.9214930485494629,0.8393523975983014
CF,Ficedula albicollis,15,14.943019,0.593,0.026330941210499035,0.024839297492212913,6.540420819775543e-4,0.99,316.9439312932631,0.9015431846802462,0.8210408623022313
CF,Ficedula albicollis,17,12.378331,0.738,0.021449930078603924,0.024839297492212913,5.328011944096088e-4,0.99,257.61100831131785,0.9336741975865216,0.8501150406184684
CF,Ficedula albicollis,18,13.163162,0.797,0.02461260723514977,0.024839297492212913,6.11359873172877e-4,0.99,239.40242927633557,0.9294330341875331,0.846374519141731
CF,Ficedula albicollis,19,11.933672,0.58,0.022842841679195678,0.024839297492212913,5.674001400370618e-4,0.99,323.63620897137434,0.9122733434259113,0.8306817926781097
CF,Ficedula albicollis,20,15.67594,0.537,0.023061182529665537,0.024839297492212913,5.728235733765854e-4,0.99,347.95260582191827,0.905147171993477,0.82420110943971725
CF,Ficedula albicollis,21,8.07307,0.483,0.01695465580124501,0.024839297492212913,4.2114173932519827e-4,0.99,384.2517772385989,0.9222746351047217,0.8395649705395676
CF,Ficedula albicollis,22,5.733621,0.532,0.009820430367947126,0.024839297492212913,2.4393259141100056e-4,0.99,351.0210406207831,0.9580907891449901,0.8718878282743475
CF,Ficedula albicollis,23,7.944683,0.491,0.015025241427262056,0.024839297492212913,3.7321644170408395e-4,0.99,378.399930444539,0.9318228683379131,0.8481829094865138
CF,Ficedula albicollis,24,8.009359,0.505,0.012323136508703435,0.024839297492212913,3.0609805377683464e-4,0.99,368.57989158289746,0.945150794104553,0.860209420188599
CF,Ficedula albicollis,25,2.80242,0.479,0.009100144872378901,0.024839297492212913,2.2604120570725544e-4,0.99,387.2466247242012,0.9571771001910317,0.8710279837706573
CF,Ficedula albicollis,26,7.653694,0.463,0.01675436467740697,0.024839297492212913,4.1616664851513557e-4,0.99,399.71171415301734,0.9201916253302247,0.8376611778436318
CF,Ficedula albicollis,27,5.572044,0.735,0.014845393139878931,0.024839297492212913,3.687491365903095e-4,0.99,258.6115581628591,0.9534375092280678,0.8678503730044007
CF,Ficedula albicollis,28,6.18235,0.482,0.01650483227686999,0.024839297492212913,4.099684389842515e-4,0.99,384.9961053386844,0.924115582238838,0.841223708744254
CF,Ficedula albicollis,LGE22,2.153636,0.533,0.007363558364480604,0.024839297492212913,1.8290561681660647e-4,0.99,350.4030019193287,0.9684626723418702,0.8812286348018781
CF,Ficedula albicollis,LG34,0.476164,0.163,8.223374331090313e-4,0.024839297492212913,2.0426284139977965e-5,0.99,1021.1688748456644,0.9896248542225972,0.9002184544647545
CF,Ficedula albicollis,LG35,0.248039,0.372,4.4171128768656165e-4,0.024839297492212913,1.0971798080514947e-5,0.99,489.49217227850266,0.9973182975673225,0.9072012389833056
CF,Ficedula albicollis,LG35,0.248039,0.097,4.4171128768656165e-4,0.024839297492212913,1.0971798080514947e-5,0.99,1570.6030764810507,0.9914208429028876,0.9018366746396317
CF,Ficedula albicollis,1,120.002344,2.462,0.08253454504731117,0.024839297492212913,0.00205010011781461,0.999,810.5793568113387,0.4356638072116553,0.39777313570742173
CF,Ficedula albicollis,1A,74.947036,2.061,0.06147100080217852,0.024839297492212913,0.001526896476069371,0.999,967.7741770837644,0.47766506625291655,0.43570517755645943
CF,Ficedula albicollis,2,157.563209,3.161,0.0973886588416302,0.024839297492212913,0.002419065869334884,0.999,631.728386204081,0.465754648498029,0.42553361222521435
CF,Ficedula albicollis,3,115.844353,2.259,0.0863243386610583,0.024839297492212913,0.002144235928820564,0.999,883.2012165940729,0.3879433750897602,0.35426395501360886
CF,Ficedula albicollis,4,70.439523,1.672,0.05122654382252568,0.024839297492212913,0.001272431361505597,0.999,1192.049628866992,0.4684149802045053,0.42706939789847415
CF,Ficedula albicollis,4A,21.182716,0.803,0.022044354221950713,0.024839297492212913,5.475662725427535e-4,0.999,2472.36563539689,0.5081939984107128,0.4627256263434996
CF,Ficedula albicollis,5,64.724594,1.704,0.0710683041000096,0.024839297492212913,0.001765286747807193,0.999,1169.748673541894,0.3561259153598731,0.32498381587592196
CF,Ficedula albicollis,6,37.227452,1.213,0.03933355866422775,0.024839297492212913,9.770179650881617e-4,0.999,1640.7839437086425,0.44863856420184656,0.40881836593120946
CF,Ficedula albicollis,7,39.412007,1.225,0.045783233004570066,0.024839297492212913,0.0011372233447558167,0.999,1624.7916320315942,0.3969775745559127,0.3618483446100783
CF,Ficedula albicollis,8,32.100816,0.96,0.037594376240589145,0.024839297492212913,9.338178954741746e-4,0.999,2070.4866133515015,0.3803251531528273,0.3465410232881146
CF,Ficedula albicollis,9,26.793321,0.966,0.030398822297926516,0.024839297492212913,7.550853904711121e-4,0.999,2057.705251622453,0.45984234031269827,0.4188583038216464
CF,Ficedula albicollis,10,21.346708,0.94,0.03110637158189386,0.024839297492212913,7.726604176259791e-4,0.999,2114.262754154076,0.44184171526656457,0.4024748936402637
CF,Ficedula albicollis,11,21.727166,0.81,0.02623533850112555,0.024839297492212913,6.516673778383647e-4,0.999,2451.1511274700324,0.44992804276888143,0.40975043312564385
CF,Ficedula albicollis,12,21.938106,0.847,0.027102496041938318,0.024839297492212913,6.732069619672288e-4,0.999,2344.805996347096,0.4541762862506933,0.413635545442146
CF,Ficedula albicollis,13,18.641552,0.878,0.021594490136392253,0.024839297492212913,5.363919646905046e-4,0.999,2262.5648409129208,0.5450864897458766,0.4963072285725298
CF,Ficedula albicollis,14,17.374186,0.876,0.03009854785690323,0.024839297492212913,7.476267843012267e-4,0.999,2267.6961434147543,0.42840117924622656,0.39021407432240524
CF,Ficedula albicollis,15,14.943019,0.593,0.026330941210499035,0.024839297492212913,6.540420819775543e-4,0.999,3339.6649621932843,0.33549752069107064,0.3055396328975131
CF,Ficedula albicollis,17,12.378331,0.738,0.021449930078603924,0.024839297492212913,5.328011944096088e-4,0.999,2688.439463307015,0.4886045154590733,0.4448768623782877
CF,Ficedula albicollis,18,13.163162,0.797,0.02461260723514977,0.024839297492212913,6.11359873172877e-4,0.999,2490.84413526101,0.4670116489932632,0.4252772876700942
CF,Ficedula albicollis,19,11.933672,0.58,0.022842841679195678,0.024839297492212913,5.674001400370618e-4,0.999,3413.8173720598597,0.3796520029775733,0.34569683384907307
CF,Ficedula albicollis,20,15.67594,0.537,0.023061182529665537,0.024839297492212913,5.728235733765854e-4,0.999,3684.432688753052,0.3481001861800231,0.31697006688301815
CF,Ficedula albicollis,21,8.07307,0.483,0.01695465580124501,0.024839297492212913,4.2114173932519827e-4,0.999,4091.8347308956227,0.4224766086750328,0.3845888719206026
CF,Ficedula albicollis,22,5.733621,0.532,0.009820430367947126,0.024839297492212913,2.4393259141100056e-4,0.999,3718.71244719414,0.6353637674551623,0.5781977466509765
CF,Ficedula albicollis,23,7.944683,0.491,0.015025241427262056,0.024839297492212913,3.7321644170408395e-4,0.999,4025.8800790026294,0.4717706516984625,0.42942475181113754
CF,Ficedula albicollis,24,8.009359,0.505,0.012323136508703435,0.024839297492212913,3.0609805377683464e-4,0.999,3915.4396438031413,0.5492210774723948,0.4998621887161259
CF,Ficedula albicollis,25,2.80242,0.479,0.009100144872378901,0.024839297492212913,2.2604120570725544e-4,0.999,4125.629923788957,0.6273308656392904,0.570869005271687
CF,Ficedula albicollis,26,7.653694,0.463,0.01675436467740697,0.024839297492212913,4.1616664851513557e-4,0.999,4266.589675191652,0.41155765354576174,0.3746457360943563
CF,Ficedula albicollis,27,5.572044,0.735,0.014845393139878931,0.024839297492212913,3.687491365903095e-4,0.999,2699.328185360549,0.6079349038021779,0.5533624678289328
CF,Ficedula albicollis,28,6.18235,0.482,0.01650483227686999,0.024839297492212913,4.099684389842515e-4,0.999,4100.231466903515,0.4315021667733627,0.3927970267364834
CF,Ficedula albicollis,LGE22,2.153636,0.533,0.007363558364480604,0.024839297492212913,1.8290561681660647e-4,0.999,3711.805516317827,0.7121583157306984,0.6480108302125998
CF,Ficedula albicollis,LG34,0.476164,0.163,8.223374331090313e-4,0.024839297492212913,2.0426284139977965e-5,0.999,11897.630928595507,0.8855802536583545,0.8055736311100273
CF,Ficedula albicollis,LG35,0.248039,0.372,4.4171128768656165e-4,0.024839297492212913,1.0971798080514947e-5,0.999,5295.987004606846,0.9713647378920532,0.8835928267533655
CF,Ficedula albicollis,LG35,0.248039,0.097,4.4171128768656165e-4,0.024839297492212913,1.0971798080514947e-5,0.999,19662.862829172213,0.8977456598854047,0.8166259226633181
AB,Papio cynocephalus,1,218.172882,1.72,0.11161195144934355,0.2798270292121671,0.031232040798642436,0.9,10.581172067916821,0.847693795288034,0.41213323944828434
AB,Papio cynocephalus,2,193.66075,1.15,0.06560773665815087,0.2798270292121671,0.01835881804238455,0.9,14.788269982632205,0.8730629842075519,0.4192197132713822
AB,Papio cynocephalus,3,184.919515,1.64,0.044255530939981164,0.2798270292121671,0.012383893749142075,0.9,11.018688276718617,0.93404829681617485,0.44594428845677425
AB,Papio cynocephalus,4,182.120902,1.11,0.0644086263934989,0.2798270292121671,0.018023274579329174,0.9,15.216446139000807,0.8718611551970304,0.41850777104469855
AB,Papio cynocephalus,5,173.900761,1.33,0.05122907365875511,0.2798270292121671,0.014335279491220728,0.9,13.13135386736355,0.9101727940791501,0.43535656893493396
AB,Papio cynocephalus,6,167.138247,1.13,0.05567143089314022,0.2798270292121671,0.015578371118817892,0.9,14.999228236825285,0.8897348589036557,0.4260873372120303
AB,Papio cynocephalus,7,161.768468,1.16,0.07315546073601688,0.2798270292121671,0.02047087524840694,0.9,14.685053093114368,0.8604429665629039,0.41399965881531986
AB,Papio cynocephalus,8,140.274886,0.93,0.03832378109180889,0.2798270292121671,0.010724029811098304,0.9,17.507160333242467,0.9103977794910286,0.43396497128347195
AB,Papio cynocephalus,9,127.591819,0.91,0.05928258161641723,0.2798270292121671,0.016588868697749865,0.9,17.806294831191455,0.8626957981656765,0.4135387733492537
AB,Papio cynocephalus,10,126.462689,0.89,0.04536122103575806,0.2798270292121671,0.012693295723872641,0.9,18.116134259079256,0.8913868909074771,0.4257021479048998
AB,Papio cynocephalus,11,125.913696,0.88,0.043708574522484736,0.2798270292121671,0.01223084055972552,0.9,18.275252695541536,0.8942580928999284,0.42688479577675414
AB,Papio cynocephalus,12,123.34345,1.36,0.06717647417792486,0.2798270292121671,0.01879779320215657,0.9,12.891352483941994,0.8858882286992537,0.4255574272352364
AB,Papio cynocephalus,13,106.849001,0.76,0.044705652102142106,0.2798270292121671,0.0125098498167351,0.9,20.43689154627785,0.8800018915862026,0.4201913568124262
AB,Papio cynocephalus,14,106.654974,1.26,0.03717417362248498,0.2798270292121671,0.010402338568197276,0.9,13.728547448781699,0.9310851926312383,0.44369009600427417
AB,Papio cynocephalus,15,91.985775,0.77,0.02100357964894443,0.2798270292121671,0.005877369295985252,0.9,20.236781187897297,0.9422642550624928,0.44708915313068087
AB,Papio cynocephalus,16,91.184193,0.77,0.050906683113552835,0.2798270292121671,0.014245065902710683,0.9,20.236781187897297,0.8657690076282137,0.4140814809426397
AB,Papio cynocephalus,17,74.525926,0.69,0.06423953173866456,0.2798270292121671,0.017975957324411224,0.9,21.961000249989723,0.820874534419041,0.394015451391494
AB,Papio cynocephalus,18,72.894408,0.98,0.044362483787914325,0.2798270292121671,0.012413822046844993,0.9,16.802615365083547,0.9009618730473002,0.430160072995199
AB,Papio cynocephalus,19,72.123344,0.63,0.017815452813016292,0.2798270292121671,0.004985245234735895,0.9,23.468175521230698,0.9431807821811296,0.4471454784600583
AB,Papio cynocephalus,1,218.172882,1.72,0.11161195144934355,0.2798270292121671,0.031232040798642436,0.99,113.90592501137594,0.16884785284433868,0.0820907419087332
AB,Papio cynocephalus,2,193.66075,1.15,0.06560773665815087,0.2798270292121671,0.01835881804238455,0.99,168.3503582476381,0.21323577571655464,0.10238968135412739
AB,Papio cynocephalus,3,184.919515,1.64,0.044255530939981164,0.2798270292121671,0.012383893749142075,0.99,119.3167316674878,0.47768542791387003,0.22806217728069372
AB,Papio cynocephalus,4,182.120902,1.11,0.0644086263934989,0.2798270292121671,0.018023274579329174,0.99,174.20188457724475,0.20807759853253024,0.09988068793649069
AB,Papio cynocephalus,5,173.900761,1.33,0.05122907365875511,0.2798270292121671,0.014335279491220728,0.99,146.25623387008233,0.3505289446358129,0.1676660515912544
AB,Papio cynocephalus,6,167.138247,1.13,0.05567143089314022,0.2798270292121671,0.015578371118817892,0.99,171.22596237454002,0.2634976594655985,0.12618704882670737
AB,Papio cynocephalus,7,161.768468,1.16,0.07315546073601688,0.2798270292121671,0.02047087524840694,0.99,166.94860007757603,0.18108441367457764,0.08712824485917474
AB,Papio cynocephalus,8,140.274886,0.93,0.03832378109180889,0.2798270292121671,0.010724029811098304,0.99,206.53022692758822,0.3304109305076776,0.15749903305967206
AB,Papio cynocephalus,9,127.591819,0.91,0.05928258161641723,0.2798270292121671,0.016588868697749865,0.99,210.8821038515343,0.17392210268117234,0.08337067730482024
AB,Papio cynocephalus,10,126.462689,0.89,0.04536122103575806,0.2798270292121671,0.012693295723872641,0.99,215.4221834565299,0.2548172289446186,0.12169378166921932
AB,Papio cynocephalus,11,125.913696,0.88,0.043708574522484736,0.2798270292121671,0.01223084055972552,0.99,217.76666742047368,0.26401887182072126,0.12603256607151544
AB,Papio cynocephalus,12,123.34345,1.36,0.06717647417792486,0.2798270292121671,0.01879779320215657,0.99,143.1272059692271,0.26047775635527454,0.1251266697711013
AB,Papio cynocephalus,13,106.849001,0.76,0.044705652102142106,0.2798270292121671,0.0125098498167351,0.99,250.50483054846143,0.20869343870767026,0.099648853038672
AB,Papio cynocephalus,14,106.654974,1.26,0.03717417362248498,0.2798270292121671,0.010402338568197276,0.99,154.11987505381398,0.4486090154688698,0.21377568746343284
AB,Papio cynocephalus,15,91.985775,0.77,0.02100357964894443,0.2798270292121671,0.005877369295985252,0.99,247.40338131900816,0.4833373033007667,0.2293357351169763
AB,Papio cynocephalus,16,91.184193,0.77,0.050906683113552835,0.2798270292121671,0.014245065902710683,0.99,247.40338131900816,0.1716772985297354,0.08211011181166225
AB,Papio cynocephalus,17,74.525926,0.69,0.06423953173866456,0.2798270292121671,0.017975957324411224,0.99,274.61592090528444,0.08473368679885303,0.040671723207669194
AB,Papio cynocephalus,18,72.894408,0.98,0.044362483787914325,0.2798270292121671,0.012413822046844993,0.99,196.40072864522645,0.29551317796849685,0.1410913979922635
AB,Papio cynocephalus,19,72.123344,0.63,0.017815452813016292,0.2798270292121671,0.004985245234735895,0.99,299.3355089879662,0.47419793508451147,0.22480893013723005
AB,Papio cynocephalus,1,218.172882,1.72,0.11161195144934355,0.2798270292121671,0.031232040798642436,0.999,1158.9082876849848,1.3814660391961796e-8,6.716435546496549e-9
AB,Papio cynocephalus,2,193.66075,1.15,0.06560773665815087,0.2798270292121671,0.01835881804238455,0.999,1730.1922849590044,1.2661147785932875e-7,6.079518706571987e-8
AB,Papio cynocephalus,3,184.919515,1.64,0.044255530939981164,0.2798270292121671,0.012383893749142075,0.999,1215.217693398765,5.396642351450677e-4,2.576528260558454e-4
AB,Papio cynocephalus,4,182.120902,1.11,0.0644086263934989,0.2798270292121671,0.018023274579329174,0.999,1792.2003892935656,9.679602972822766e-8,4.646369482808553e-8
AB,Papio cynocephalus,5,173.900761,1.33,0.05122907365875511,0.2798270292121671,0.014335279491220728,0.999,1497.115991047766,2.1861398953450177e-5,1.0456809632637918e-5
AB,Papio cynocephalus,6,167.138247,1.13,0.05567143089314022,0.2798270292121671,0.015578371118817892,0.999,1760.6503131597462,1.1068061921216044e-6,5.300411673113369e-7
AB,Papio cynocephalus,7,161.768468,1.16,0.07315546073601688,0.2798270292121671,0.02047087524840694,0.999,1715.3552178159173,2.370899475435316e-8,1.140751464140051e-8
AB,Papio cynocephalus,8,140.274886,0.93,0.03832378109180889,0.2798270292121671,0.010724029811098304,0.999,2136.8527691662366,1.0566347204346281e-5,5.036726433657249e-6
AB,Papio cynocephalus,9,127.591819,0.91,0.05928258161641723,0.2798270292121671,0.016588868697749865,0.999,2183.5133917649573,1.3629783466739125e-8,6.533524271053404e-9
AB,Papio cynocephalus,10,126.462689,0.89,0.04536122103575806,0.2798270292121671,0.012693295723872641,0.999,2232.258408657896,7.033873813342014e-7,3.359186926546943e-7
AB,Papio cynocephalus,11,125.913696,0.88,0.043708574522484736,0.2798270292121671,0.01223084055972552,0.999,2257.4567203905362,1.0102662896034365e-6,4.822626959058037e-7
